"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"United Kingdom","GBR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7884826660156","","","","","","","","","","","","99.6777191162109","","","99.7682495117188","","","",
"Ghana","GHA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9458999633789","","","","","","","","","","88.3107528686523","","","","","","","","92.7610015869141","","",
"Gibraltar","GIB","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1200485229492","","","","","","","59.4623718261719","","","","","","","37.5671501159668","","","","56.9705085754395","","","","","","",
"Gambia, The","GMB","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3404922485352","","","","","","","","","","","","","65.9757614135742","","70.7434768676758","","","","","",
"Guinea-Bissau","GNB","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","59.6943702697754","","","","","","","","","","","","","","","","","","","","","74.8012390136719","","","","","","","","","","","","","","71.2503280639648","","","","","","",
"Equatorial Guinea","GNQ","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6079025268555","","","","","","","","","","97.6907577514648","","","","","","","","","","",
"Greece","GRC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","99.0480575561523","","","","","","","","","","98.9884262084961","","","","","","","","","","98.8944625854492","","","","99.533561706543","","99.4452133178711","","99.5122299194336","","98.729133605957","","","","","","","99.2600021362305","","",
"Grenada","GRD","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","98.8453598022461","","","","","","","","","","","","","","98.9499969482422","","","","","","","","","","98.9499969482422","","","","","","","","","","98.9499969482422","","","","","","","","","","98.9499969482422","","","","","","",
"Greenland","GRL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.721061706543","","","","","","","","86.378776550293","","","","","","","","","","95.4664077758789","94.1822814941406","95.4818572998047","","","","","","",
"Guam","GUM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","95.3572616577148","","","","","","","","","","99.9000015258789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.4212112426758","","","","","96.3318634033203","","","","","","",
"High income","HIC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.8909912109375","","","","","","92.6952590942383","","","94.4480133056641","94.9315414428711","94.0028305053711","93.8507385253906","95.0473709106445","94.9932479858398","94.9451904296875","","94.8919906616211","","",
"Heavily indebted poor countries (HIPC)","HPC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","65.14208984375","65.5602493286133","65.4939804077148","65.7484512329102","65.7962799072266","65.3152236938477","64.8705062866211","64.7667236328125","64.6368103027344","64.2898406982422","64.2523422241211","64.3872833251953","64.337760925293","65.1322402954102","65.5598678588867","65.4814910888672","68.8311386108398","69.2247772216797","70.6979370117188","69.706169128418","68.7514114379883","69.902717590332","70.0558319091797","70.5098114013672","71.1153564453125","72.6624298095703","74.1774063110352","74.9441528320313","75.5710906982422","75.9621505737305","76.1302032470703","76.6929931640625","76.8044128417969","77.0979614257813","",
"Croatia","HRV","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6661834716797","","","","","","","","","","99.6442565917969","","","","","","","","","","99.712043762207","","","","","","","","","",
"Haiti","HTI","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","51.2613487243652","","","","","","","","","","","","","","","","","","","","","82.6573715209961","","","74.3674087524414","","","","","","","","","","83.3535003662109","","","","",
"Hungary","HUN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","99.4216613769531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6900024414063","","","","","","",
"IBRD only","IBD","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","84.785530090332","84.8211212158203","84.9482879638672","85.304801940918","85.6461868286133","85.9072799682617","86.1663208007813","86.4454803466797","86.6949920654297","86.9739532470703","87.2082138061523","87.4195327758789","88.0094985961914","88.9686279296875","89.2395324707031","89.5069808959961","89.8080978393555","90.0523834228516","90.2449417114258","90.4534301757813","90.6777572631836","90.8841781616211","91.604248046875","92.8286590576172","92.943603515625","93.1296920776367","93.3010711669922","93.5381469726563","93.9568634033203","94.1594161987305","94.8434066772461","95.0061111450195","95.2837905883789","95.6277465820313","95.5902328491211","95.4015426635742","95.551887512207","96.0044021606445","96.0815200805664","96.3516387939453","96.1817321777344","96.5132369995117","96.5974197387695","96.3653106689453","96.5060272216797","",
"IDA & IBRD total","IBT","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","81.3921585083008","81.4102783203125","81.5070724487305","81.7841567993164","82.0445938110352","82.2304611206055","82.4086685180664","82.6342086791992","82.8373413085938","83.0644683837891","83.2587280273438","83.428596496582","83.933219909668","84.9201278686523","85.1701278686523","85.3857116699219","85.5723190307617","85.8943710327148","86.1993637084961","86.3662261962891","86.5230026245117","86.667839050293","87.2099227905273","88.317008972168","88.4912414550781","88.4995269775391","88.6229476928711","89.1566925048828","89.6970977783203","90.0212020874023","90.3642272949219","90.5795822143555","90.0324325561523","90.9559707641602","90.92333984375","90.7811431884766","90.831901550293","91.3434295654297","91.5744781494141","91.7903213500977","91.6865768432617","92.012092590332","92.1181869506836","91.9245834350586","92.0502395629883","",
"IDA total","IDA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","69.3755264282227","69.397590637207","69.4078521728516","69.4305114746094","69.5001373291016","69.616340637207","69.9589920043945","70.3244323730469","70.697380065918","71.1438293457031","71.6857833862305","75.0525512695313","78.4019927978516","78.9972076416016","79.5410995483398","80.0144729614258","80.3450775146484","80.5579071044922","80.8984069824219","78.8262786865234","79.0978622436523","79.1270904541016","81.2101135253906","81.2838287353516","80.3645324707031","82.9300231933594","78.6773834228516","80.6229782104492","80.7456436157227","80.8885116577148","80.5042572021484","81.8233032226563","81.6561965942383","81.9354476928711","82.2881469726563","82.6242828369141","83.0687103271484","83.400993347168","83.5483779907227","",
"Indonesia","IDN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","89.5912094116211","","","","","","","","","","97.4022674560547","","","","","","","","","","","","","","98.8670806884766","","97.027473449707","","99.537483215332","99.5500335693359","","98.803840637207","","","99.6815567016602","99.7017593383789","99.6834487915039","","99.7174835205078","","",
"IDA only","IDX","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","61.8644218444824","61.9883804321289","62.1219787597656","62.2661590576172","62.4692802429199","62.5844993591309","62.837459564209","64.6509399414063","65.1265106201172","65.4207763671875","65.2962112426758","65.2649612426758","65.4324798583984","65.8181381225586","66.0607223510742","66.2467193603516","66.5037994384766","68.0155487060547","68.9171524047852","69.4387435913086","69.5018310546875","71.9626922607422","72.4385833740234","73.6452865600586","73.1574935913086","72.6837997436523","70.3692092895508","74.0159912109375","74.4321670532227","74.9218673706055","75.3484115600586","76.3587417602539","78.101692199707","78.6933288574219","79.1867065429688","79.9726867675781","80.4246292114258","80.4951934814453","80.9198379516602","",
"Isle of Man","IMN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","66.3148727416992","","","","","","","","","","73.5097198486328","","","","","","","","","","84.1922378540039","","","","","88.4118423461914","","","","","90.0448303222656","","","","","","","92.9929733276367","","",
"Not classified","INX","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","70.9001693725586","","","","","","","","","","84.5260772705078","","","","","92.4355010986328","","","","","95.5168228149414","","","","","","","","","98.109977722168","97.1454772949219","","98.2565231323242","","","","98.3339233398438","98.109016418457","98.1915435791016","","98.2679672241211","","","","",
"Iraq","IRQ","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9121704101563","","","","","","","","","","","","87.3000030517578","82.4000015258789","91.9000015258789","","93.4000015258789","94.9000015258789","","","",
"Iceland","ISL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","99.054573059082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","99.6975936889648","","","","","","","","","","","","","","","","","","","","99.8044662475586","","","","","","","","","","99.8510284423828","","","","","","","99.9199981689453","","",
"Jamaica","JAM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.311393737793","","","","","","","","","","","","","","","93.8600006103516","","","","","","",
"Jordan","JOR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","95.7921371459961","","","","","","","","","","","","","","","","","","","","","","","","99.3287887573242","","98.9309997558594","","98.9520416259766","","","98.7587280273438","99.0508270263672","99.0020370483398","","","","","","99.1961212158203","","",
"Japan","JPN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6977081298828","","","","","","","","","","99.816032409668","","","","","","","","","","99.8039093017578","99.9401397705078","","","","","","","","99.9401397705078","","",
"Kenya","KEN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.3095169067383","","","","","","","83.2054214477539","","","","","","","86.9386901855469","","","","87.5899963378906","","",
"Kyrgyz Republic","KGZ","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6507797241211","","","","","","","","","","99.7046279907227","","","","","","","","","99.6900024414063","","",
"Cambodia","KHM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.8462905883789","","","","","","87.9201126098633","","","","89.3836822509766","88.3561172485352","","","","","89.9246063232422","91.8641204833984","","","","","",
"Kiribati","KIR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.908088684082","","","","","","","","","","","","",
"Kuwait","KWT","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","77.6922302246094","","","","","81.2881622314453","","","","","90.6923294067383","","","","","","","","","","93.7998886108398","","","","","","","","","","99.6909713745117","98.5221786499023","98.3988418579102","98.5651626586914","","99.0628204345703","","98.7363815307617","99.2522888183594","","99.1506805419922","","99.0568389892578","98.7767868041992","","",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","88.1554412841797","88.155891418457","88.2853012084961","88.3895416259766","88.4869232177734","88.4823684692383","88.3704299926758","88.3957138061523","88.4018707275391","88.4069366455078","88.4263305664063","88.4621963500977","88.5048675537109","88.7002029418945","88.945426940918","89.1126022338867","89.265022277832","90.0345077514648","90.8321380615234","91.6383590698242","92.4382400512695","93.2410583496094","93.5816421508789","93.7483596801758","94.0705337524414","94.2441864013672","94.4384765625","94.5778732299805","95.0237579345703","95.8881912231445","95.9517669677734","96.1492614746094","96.4567565917969","96.6825485229492","96.845458984375","97.2152328491211","96.9535675048828","97.4575805664063","97.6443176269531","97.6464691162109","98.0042572021484","98.1057281494141","98.2202835083008","98.2799987792969","98.3533096313477","98.4037017822266","",
"Lao PDR","LAO","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.815788269043","","","","","88.0619735717773","82.5993270874023","","","","89.1874923706055","","","","","","77.2726669311523","","","","94.4043807983398","","","","","",
"Lebanon","LBN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3960571289063","","99.1617279052734","","","","","","","","","99.6627426147461","","",
"Liberia","LBR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","62.8272895812988","","","","","","","","","","","","","","","","","","","","","","","63.4510192871094","","","","","","","","","","64.9571304321289","","","",
"Libya","LBY","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","97.8520431518555","","","","","","","","","","99.4199981689453","","","","","","","","","","99.8499984741211","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","88.6327133178711","88.630012512207","88.7504272460938","88.8473205566406","88.9397430419922","88.9339904785156","88.8246383666992","88.8434982299805","88.840446472168","88.8408203125","88.8546905517578","88.8845520019531","88.9213027954102","89.0928115844727","89.3183288574219","89.5237426757813","89.6634521484375","90.3898620605469","91.142463684082","91.9025268554688","92.65966796875","93.4201202392578","93.7421875","93.907341003418","94.2132415771484","94.3834991455078","94.5693511962891","94.7104721069336","95.1421432495117","95.9760131835938","96.0459365844727","96.2435531616211","96.540771484375","96.7722625732422","96.9319381713867","97.2803192138672","97.0255889892578","97.5246276855469","97.7022018432617","97.6994094848633","98.0412216186523","98.1144409179688","98.2328109741211","98.2834701538086","98.3569107055664","98.4075393676758","",
"Least developed countries: UN classification","LDC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","60.3603706359863","60.4841194152832","60.6105804443359","60.730770111084","60.913818359375","60.9952392578125","61.2268981933594","63.1789207458496","63.6475715637207","63.9302291870117","63.7482109069824","63.684139251709","63.8399200439453","64.2393493652344","64.9459762573242","65.1188507080078","65.3537521362305","66.9665679931641","67.9064102172852","68.0474090576172","68.073112487793","70.6370162963867","71.2020034790039","72.4735565185547","71.8796768188477","71.3080902099609","68.5207366943359","72.4633865356445","73.2484436035156","73.8509063720703","74.3351211547852","75.4766616821289","77.3834686279297","78.0142135620117","78.5487899780273","79.3988189697266","79.8770980834961","79.9566421508789","80.4015426635742","",
"Low income","LIC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.9450073242188","66.2163619995117","66.3179931640625","65.769660949707","65.1730880737305","64.9218215942383","64.6465225219727","64.9119873046875","64.768310546875","64.7915191650391","65.09375","65.2622604370117","64.9589004516602","64.8991317749023","69.1099700927734","69.4168472290039","71.2079925537109","70.1627807617188","69.2711563110352","70.2553024291992","70.5792770385742","71.2505264282227","71.4472274780273","73.0667572021484","73.7978515625","74.8310928344727","75.1112213134766","75.3889389038086","75.4739074707031","75.9420776367188","75.9337005615234","76.0993118286133","",
"Liechtenstein","LIE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","91.879768371582","","","","","","","","","","","","","","","","","","","","95.0652923583984","","","","","97.0270767211914","","97.3325119018555","","97.6865386962891","","","","","","98.4112319946289","98.545051574707","98.5094833374023","","",
"Lower middle income","LMC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","69.4712600708008","69.4863204956055","69.7605895996094","69.9646987915039","70.0831527709961","70.1266632080078","70.1190719604492","70.2252731323242","70.3477935791016","70.4842834472656","70.6679534912109","70.8458786010742","71.2942810058594","73.3634033203125","74.0414199829102","74.6467666625977","75.2766571044922","76.3193130493164","77.2775421142578","77.9184875488281","78.4264526367188","79.0376205444336","79.5536804199219","82.2872695922852","82.8626403808594","83.027717590332","83.3731689453125","83.7238616943359","84.6334381103516","84.9694519042969","85.9314270019531","86.7790298461914","85.3634033203125","87.2259979248047","87.5225677490234","87.463249206543","87.5000534057617","88.2856216430664","88.9193115234375","89.3273773193359","89.7681579589844","90.1137008666992","90.4630966186523","90.7360076904297","91.0677185058594","",
"Low & middle income","LMY","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","81.106086730957","81.1382064819336","81.2532272338867","81.5525131225586","81.8345184326172","82.0394973754883","82.2365264892578","82.4789962768555","82.69580078125","82.9347915649414","83.138786315918","83.3150482177734","83.8286590576172","84.825813293457","85.0728302001953","85.2882385253906","85.473518371582","85.7937622070313","86.0960235595703","86.2588272094727","86.4122314453125","86.5548706054688","87.0979232788086","88.2139587402344","88.3925094604492","88.4016723632813","88.5287322998047","89.0726623535156","89.6219100952148","89.952507019043","90.3017730712891","90.5223083496094","89.9734268188477","90.9064712524414","90.8724594116211","90.7324905395508","90.7841110229492","91.3009185791016","91.5358123779297","91.7547073364258","91.6517333984375","91.9797973632813","92.088981628418","91.8958282470703","92.0232315063477","",
"Lesotho","LSO","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.8255767822266","","","","","","","","","74.1850280761719","","","","","79.608039855957","","","","","","",
"Late-demographic dividend","LTE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","92.7650604248047","92.7373199462891","93.1402282714844","93.4869537353516","93.7873687744141","94.0410614013672","94.2761611938477","94.4209823608398","94.6141815185547","94.7857284545898","94.9189834594727","95.0797882080078","95.4518280029297","95.4471435546875","95.4347076416016","95.6258697509766","95.760986328125","95.9130325317383","96.0658569335938","96.2314376831055","96.3676528930664","97.5928726196289","97.6343688964844","97.6812973022461","97.7732315063477","97.8858795166016","98.0059814453125","98.3089218139648","98.4169235229492","98.5147705078125","98.6366729736328","98.8672332763672","98.9207763671875","98.9318923950195","98.9005584716797","99.0562133789063","99.1938171386719","99.2260894775391","99.2649765014648","99.2768096923828","99.3223419189453","99.3406524658203","99.3586578369141","99.3960266113281","",
"Lithuania","LTU","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6411819458008","","","","","","","","","","","","99.6622161865234","","","","","","","","","","99.8454666137695","","","","","","","","","",
"Luxembourg","LUX","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7500534057617","","","","","","","","","","","99.7181777954102","","","","","","","","","","","99.8021926879883","","","","","","","99.7799987792969","","",
"Macao SAR, China","MAC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","95.1423873901367","","","","","","","","","","","","","","","","","","","","99.4300918579102","","","","","99.5869903564453","","","","","99.6549682617188","","","","","99.7268905639648","","","","",
"St. Martin (French part)","MAF","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","58.1169204711914","","","","","","","","","","","","71.3849105834961","","","","","","","","","","80.8026733398438","","","","85.8052520751953","86.7286224365234","","88.8294219970703","94.6271896362305","","","","","","98.0400009155273","","",
"Monaco","MCO","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7201538085938","","","","","","","","","","","99.4032135009766","","","","99.4931106567383","","","99.3554306030273","","99.2843017578125","99.3961029052734","","99.3377532958984","","99.8067016601563","","","","","","",
"Madagascar","MDG","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6544570922852","","","","","58.8629608154297","","","","65.9147796630859","","","78.412483215332","","","","","","81.719841003418","","",
"Maldives","MDV","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","84.13037109375","","","","","","","","94.88720703125","","","","","98.0773086547852","","","","","98.0343933105469","","","","","98.0343933105469","","","","","","99.2402191162109","","","","","","","","99.0813293457031","","98.3911514282227","","","","",
"Middle East & North Africa","MEA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","71.9997329711914","72.4492874145508","72.9438781738281","73.5940780639648","73.9972915649414","74.5429611206055","75.0807418823242","75.6912612915039","76.3584518432617","77.0561065673828","78.1597366333008","79.1142425537109","80.0648422241211","81.0829086303711","81.9111175537109","82.7561492919922","83.5341415405273","85.1969680786133","86.4731597900391","87.1383438110352","87.3678131103516","87.8848876953125","88.5441665649414","89.0815963745117","89.4867172241211","89.7611999511719","90.069091796875","90.3594284057617","90.8380737304688","91.3739624023438","92.8988494873047","93.1329498291016","93.2806777954102","92.7169189453125","93.1404495239258","93.7308731079102","91.7246780395508","91.8714599609375","91.9422073364258","95.2732772827148","95.1001815795898","96.0773010253906","92.9411773681641","95.0959167480469","95.471076965332","91.9637298583984","92.1329193115234","",
